B0,79,1463,122
B0,79,1463,123
B0,79,1463,124
B0,79,1463,125
B0,79,1463,126
B0,78,1462,127
B0,78,1462,128
B0,77,1462,129
B0,78,1463,130
B0,76,1462,131
B0,77,1461,132
B0,78,1460,133
B0,78,1459,134
B0,78,1461,135
B0,78,1462,136
B0,76,1461,137
B0,77,1460,138
B0,78,1459,139
B0,78,1459,140
B0,78,1458,141
B0,78,1458,142
B0,77,1459,143
B0,74,1457,144
B0,75,1456,145
B0,76,1457,146
B0,76,1457,147
B0,77,1458,148
B0,76,1458,149
B0,76,1457,150
B0,77,1457,151
B0,78,1456,152
B0,78,1456,153
B0,78,1457,154
B0,78,1457,155
B0,78,1457,156
B0,78,1457,157
B0,78,1457,158
B0,78,1459,159
B0,78,1460,160
B0,79,1461,161
B0,79,1461,162
B0,78,1461,163
B0,78,1460,164
B0,78,1460,165
B0,78,1460,166
B0,78,1460,167
B0,78,1460,168
B0,79,1460,169
B0,79,1459,170
B0,79,1459,171
B0,79,1460,172
B0,79,1459,173
B0,79,1459,174
B0,79,1458,175
B0,79,1458,176
B0,79,1457,177
B0,78,1456,178
B0,78,1456,179
B0,78,1456,180
B0,77,1455,181
B0,78,1455,182
B0,78,1454,183
B0,77,1456,184
B0,77,1455,185
B0,77,1454,186
B0,77,1455,187
B0,77,1455,188
B0,77,1455,189
B0,77,1455,190
B0,78,1457,191
B0,79,1457,192
B0,79,1455,193
B0,79,1455,194
B0,79,1454,195
B0,79,1455,196
B0,79,1456,197
B0,78,1456,198
B0,78,1457,199
B0,78,1457,200
B0,78,1457,201
B0,77,1456,202
B0,78,1456,203
B0,78,1455,204
B0,77,1456,205
B0,78,1456,206
B0,77,1456,207
B0,78,1457,208
B0,78,1459,209
B0,77,1458,210
B0,78,1457,211
B0,78,1457,212
B0,78,1460,213
B0,79,1460,214
B0,77,1462,215
B0,77,1463,216
B0,77,1463,217
B0,78,1461,218
B0,77,1464,219
B0,77,1464,220
B0,77,1464,221
B0,77,1463,222
B0,78,1464,223
B0,77,1465,224
B0,78,1465,225
B0,78,1465,226
B0,76,1464,227
B0,77,1466,228
B0,78,1467,229
B0,79,1469,230
B0,78,1470,231
B0,78,1470,232
B0,76,1471,233
B0,77,1472,234
B0,78,1472,235
B0,78,1473,236
B0,79,1474,237
B0,78,1475,238
B0,78,1476,239
B0,79,1476,240
B0,80,1477,241
B0,80,1478,242
B0,81,1478,243
B0,82,1479,244
B0,82,1480,245
B0,82,1481,246
B0,82,1481,247
B0,81,1482,248
B0,81,1483,249
B0,81,1483,250
B0,80,1484,251
B0,81,1485,252
B0,81,1486,253
B0,80,1486,254
B0,81,1486,255
B0,82,1488,256
B0,82,1489,257
B0,82,1490,258
B0,82,1491,259
B0,81,1491,260
B0,81,1491,261
B0,81,1491,262
B0,82,1491,263
B0,82,1492,264
B0,82,1492,265
B0,82,1492,266
B0,82,1491,267
B0,81,1491,268
B0,82,1490,269
B0,83,1490,270
B0,84,1490,271
B0,84,1490,272
B0,84,1489,273
B0,83,1489,274
B0,83,1489,275
B0,80,1488,276
B0,81,1488,277
B0,82,1488,278
B0,80,1500,279
B0,80,1501,280
B0,81,1502,281
B0,80,1502,282
B0,79,1504,283
B0,79,1505,284
B0,79,1506,285
B0,85,1506,286
B0,81,1508,287
B0,81,1508,288
B0,80,1509,289
B0,79,1510,290
B0,80,1511,291
B0,80,1511,292
B0,80,1512,293
B0,79,1513,294
B0,80,1513,295
B0,80,1512,296
B0,80,1513,297
B0,80,1513,298
B0,81,1514,299
B0,81,1514,300
B0,80,1513,301
B0,80,1513,302
B0,81,1514,303
B0,79,1514,304
B0,80,1514,305
B0,81,1515,306
B0,80,1516,307
B0,80,1515,308
B0,80,1515,309
B0,80,1516,310
B0,80,1517,311
B0,80,1516,312
B0,80,1516,313
B0,79,1516,314
B0,79,1516,315
B0,79,1517,316
B0,83,1517,317
B0,82,1516,318
B0,75,1518,319
B0,75,1518,320
B0,75,1518,321
B0,75,1519,322
B0,76,1519,323
B0,77,1520,324
B0,78,1518,325
B0,79,1518,326
B0,79,1519,327
B0,79,1518,328
B0,78,1519,329
B0,78,1519,330
B0,79,1519,331
B0,77,1520,332
B0,75,1521,333
B0,75,1522,334
B0,76,1522,335
B0,77,1522,336
B0,75,1522,337
B0,75,1512,338
B0,76,1511,339
B0,77,1510,340
B0,76,1510,341
B0,76,1509,342
B0,73,1508,343
B0,72,1507,344
B0,73,1508,345
B0,74,1508,346
B0,73,1507,347
B0,72,1507,348
B0,72,1507,349
B0,71,1507,350
B0,71,1508,351
B0,71,1508,352
B0,72,1508,353
B0,73,1508,354
B0,76,1516,355
B0,75,1516,356
B0,75,1517,357
B0,75,1517,358
B0,75,1517,359
B0,75,1518,360
B0,76,1518,361
B0,76,1517,362
B0,72,1518,363
B0,73,1518,364
B0,74,1518,365
B0,75,1519,366
B0,75,1515,367
B0,75,1515,368
B0,75,1516,369
B0,74,1516,370
B0,75,1516,371
B0,75,1515,372
B0,73,1515,373
B0,73,1514,374
B0,73,1514,375
B0,74,1514,376
B0,74,1514,377
B0,74,1515,378
B0,72,1515,379
B0,73,1516,380
B0,74,1516,381
B0,74,1517,382
B0,75,1517,383
B0,76,1517,384
B0,76,1519,385
B0,76,1519,386
B0,76,1519,387
B0,77,1520,388
B0,76,1521,389
B0,69,1504,390
B0,68,1503,391
B0,69,1502,392
B0,70,1502,393
B0,68,1503,394
B0,69,1503,395
B0,70,1503,396
B0,70,1503,397
B0,71,1503,398
B0,71,1503,399
B0,72,1503,400
B0,71,1503,401
B0,72,1503,402
B0,73,1503,403
B0,73,1503,404
B0,76,1496,405
B0,77,1496,406
B0,78,1495,407
B0,79,1496,408
B0,80,1496,409
B0,81,1495,410
B0,82,1495,411
B0,83,1495,412
B0,84,1495,413
B0,84,1493,414
B0,83,1493,415
B0,81,1493,416
B0,82,1493,417
B0,83,1492,418
B0,83,1492,419
B0,83,1491,420
B0,83,1491,421
B0,82,1491,422
B0,83,1491,423
B0,83,1491,424
B0,82,1491,425
B0,83,1491,426
B0,82,1490,427
B0,82,1492,428
B0,82,1492,429
B0,77,1492,430
B0,75,1496,431
B0,76,1496,432
B0,77,1496,433
B0,78,1496,434
B0,79,1496,435
B0,80,1496,436
B0,72,1499,437
B0,70,1499,438
B0,71,1499,439
B0,72,1497,440
B0,73,1496,441
B0,72,1497,442
B0,73,1497,443
B0,73,1497,444
B0,74,1497,445
B0,74,1497,446
B0,75,1497,447
B0,78,1496,448
B0,79,1495,449
B0,80,1495,450
B0,81,1494,451
B0,82,1494,452
B0,82,1494,453
B0,71,1502,454
B0,71,1502,455
B0,71,1502,456
B0,71,1502,457
B0,71,1502,458
B0,71,1502,459
B0,71,1504,460
B0,71,1504,461
B0,72,1504,462
B0,71,1504,463
B0,72,1504,464
B0,72,1504,465
B0,73,1509,466
B0,74,1509,467
B0,73,1509,468
B0,73,1509,469
B0,74,1509,470
B0,74,1509,471
B0,73,1509,472
B0,72,1509,473
B0,73,1509,474
B0,74,1509,475
B0,73,1510,476
B0,74,1510,477
B0,75,1510,478
B0,72,1508,479
B0,72,1508,480
B0,72,1509,481
B0,72,1509,482
B0,68,1509,483
B0,69,1510,484
B0,70,1510,485
B0,71,1510,486
B0,72,1510,487
B0,71,1507,488
B0,71,1507,489
B0,71,1507,490
B0,72,1507,491
B0,72,1508,492
B0,72,1508,493
B0,72,1509,494
B0,71,1510,495
B0,72,1516,496
B0,72,1516,497
B0,73,1516,498
B0,74,1516,499
B0,74,1516,500
B0,75,1516,501
B0,74,1516,502
B0,75,1517,503
B0,76,1519,504
B0,76,1519,505
B0,76,1519,506
B0,76,1520,507
B0,75,1521,508
B0,76,1521,509
B0,76,1520,510
B0,76,1520,511
B0,82,1513,512
B0,73,1513,513
B0,74,1514,514
B0,73,1514,515
B0,74,1514,516
B0,76,1516,517
B0,77,1517,518
B0,75,1517,519
B0,76,1517,520
B0,76,1517,521
B0,76,1517,522
B0,76,1517,523
B0,77,1514,524
B0,77,1514,525
B0,77,1514,526
B0,77,1514,527
B0,77,1515,528
B0,77,1514,529
B0,76,1514,530
B0,77,1515,531
B0,77,1513,532
B0,78,1513,533
B0,77,1513,534
B0,78,1512,535
B0,77,1511,536
B0,78,1511,537
B0,77,1512,538
B0,77,1512,539
B0,76,1512,540
B0,76,1512,541
B0,77,1512,542
B0,77,1510,543
B0,78,1510,544
B0,79,1510,545
B0,77,1510,546
B0,77,1510,547
B0,78,1510,548
B0,78,1503,549
B0,79,1503,550
B0,80,1503,551
B0,81,1503,552
B0,82,1502,553
B0,82,1501,554
B0,80,1503,555
B0,76,1501,556
B0,77,1501,557
B0,78,1501,558
B0,79,1499,559
B0,80,1499,560
B0,81,1499,561
B0,86,1497,562
B0,86,1496,563
B0,86,1496,564
B0,87,1496,565
B0,87,1495,566
B0,87,1495,567
B0,87,1493,568
B0,87,1493,569
B0,87,1493,570
B0,87,1493,571
B0,86,1491,572
B0,87,1490,573
B0,85,1489,574
B0,86,1489,575
B0,87,1489,576
B0,86,1488,577
B0,84,1488,578
B0,82,1496,579
B0,82,1496,580
B0,79,1496,581
B0,79,1495,582
B0,80,1495,583
B0,81,1494,584
B0,82,1493,585
B0,83,1493,586
B0,83,1491,587
B0,84,1491,588
B0,84,1491,589
B0,84,1490,590
B0,84,1490,591
B0,83,1492,592
B0,83,1491,593
B0,83,1491,594
B0,80,1491,595
B0,81,1491,596
B0,82,1491,597
B0,82,1491,598
B0,82,1491,599
B0,82,1491,600
B0,83,1490,601
B0,83,1490,602
B0,83,1490,603
B0,82,1492,604
B0,83,1492,605
B0,83,1492,606
B0,83,1493,607
B0,83,1493,608
B0,83,1493,609
B0,83,1492,610
B0,83,1491,611
B0,83,1491,612
B0,83,1491,613
B0,82,1484,614
B0,81,1484,615
B0,81,1484,616
B0,80,1484,617
B0,81,1484,618
B0,82,1484,619
B0,82,1485,620
B0,83,1485,621
B0,83,1485,622
B0,82,1486,623
B0,80,1476,624
B0,81,1477,625
B0,81,1478,626
B0,80,1478,627
B0,81,1479,628
B0,81,1479,629
B0,81,1480,630
B0,81,1480,631
B0,80,1470,632
B0,80,1470,633
B0,80,1470,634
B0,81,1470,635
B0,81,1471,636
B0,81,1471,637
B0,79,1470,638
B0,80,1470,639
B0,81,1470,640
B0,80,1470,641
B0,81,1471,642
B0,81,1471,643
B0,82,1471,644
B0,81,1471,645
B0,82,1471,646
B0,82,1472,647
B0,81,1475,648
B0,81,1477,649
B0,80,1461,650
B0,80,1461,651
B0,80,1461,652
B0,81,1462,653
B0,80,1463,654
B0,78,1463,655
B0,79,1463,656
B0,80,1461,657
B0,80,1461,658
B0,80,1461,659
B0,80,1458,660
B0,81,1458,661
B0,81,1457,662
B0,80,1457,663
B0,80,1456,664
B0,80,1455,665
B0,79,1454,666
B0,80,1454,667
B0,80,1453,668
B0,79,1452,669
B0,79,1451,670
B0,80,1451,671
B0,79,1450,672
B0,80,1450,673
B0,79,1449,674
B0,80,1448,675
B0,77,1448,676
B0,78,1448,677
B0,79,1447,678
B0,79,1445,679
B0,79,1445,680
B0,80,1445,681
B0,80,1445,682
B0,80,1445,683
B0,80,1445,684
B0,80,1445,685
B0,80,1445,686
B0,79,1445,687
B0,79,1445,688
B0,77,1437,689
B0,77,1437,690
B0,78,1436,691
B0,78,1438,692
B0,79,1437,693
B0,79,1437,694
B0,77,1437,695
B0,78,1437,696
B0,78,1437,697
B0,76,1437,698
B0,75,1437,699
B0,76,1437,700
B0,78,1428,701
B0,79,1429,702
B0,79,1429,703
B0,79,1429,704
B0,78,1429,705
B0,79,1428,706
B0,76,1428,707
B0,77,1428,708
B0,78,1428,709
B0,78,1427,710
B0,75,1427,711
B0,76,1427,712
B0,77,1425,713
B0,78,1424,714
B0,79,1423,715
B0,79,1423,716
B0,79,1422,717
B0,78,1422,718
B0,78,1420,719
B0,76,1420,720
B0,77,1420,721
B0,78,1419,722
B0,78,1419,723
B0,78,1419,724
B0,77,1419,725
B0,78,1419,726
B0,74,1419,727
B0,75,1419,728
B0,76,1419,729
B0,75,1419,730
B0,78,1412,731
B0,78,1410,732
B0,78,1410,733
B0,78,1410,734
B0,77,1410,735
B0,78,1410,736
B0,78,1409,737
B0,78,1407,738
B0,77,1406,739
B0,75,1406,740
B0,75,1404,741
B0,74,1405,742
B0,73,1403,743
B0,73,1404,744
B0,73,1402,745
B0,73,1402,746
B0,72,1402,747
B0,73,1401,748
B0,73,1399,749
B0,73,1399,750
B0,73,1398,751
B0,73,1397,752
B0,73,1397,753
B0,72,1396,754
B0,73,1393,755
B0,72,1394,756
B0,72,1394,757
B0,73,1394,758
B0,72,1393,759
B0,72,1394,760
B0,73,1393,761
B0,73,1392,762
B0,73,1391,763
B0,73,1391,764
B0,73,1390,765
B0,73,1390,766
B0,73,1389,767
B0,73,1388,768
B0,73,1388,769
B0,72,1387,770
B0,73,1386,771
B0,74,1386,772
B0,74,1385,773
B0,73,1384,774
B0,74,1383,775
B0,75,1382,776
B0,74,1382,777
B0,75,1381,778
B0,76,1380,779
B0,76,1381,780
B0,76,1381,781
B0,76,1380,782
B0,76,1378,783
B0,76,1378,784
B0,76,1378,785
B0,76,1377,786
B0,76,1377,787
B0,76,1377,788
B0,76,1375,789
B0,73,1374,790
B0,74,1374,791
B0,75,1374,792
B0,75,1373,793
B0,75,1371,794
B0,75,1370,795
B0,73,1370,796
B0,73,1369,797
B0,73,1368,798
B0,71,1368,799
B0,70,1367,800
B0,71,1366,801
B0,71,1366,802
B0,71,1365,803
B0,71,1365,804
B0,71,1364,805
B0,70,1363,806
B0,68,1363,807
B0,69,1362,808
B0,70,1362,809
B0,69,1362,810
B0,69,1360,811
B0,69,1361,812
B0,67,1361,813
B0,67,1360,814
B0,68,1359,815
B0,69,1359,816
B0,67,1359,817
B0,71,1357,818
B0,64,1358,819
B0,64,1358,820
B0,64,1357,821
B0,65,1357,822
B0,65,1356,823
B0,65,1356,824
B0,65,1355,825
B0,66,1354,826
B0,65,1354,827
B0,66,1354,828
B0,66,1351,829
B0,66,1351,830
B0,66,1350,831
B0,65,1350,832
B0,66,1350,833
B0,67,1350,834
B0,67,1350,835
B0,68,1350,836
B0,69,1350,837
B0,69,1347,838
B0,68,1347,839
B0,69,1347,840
B0,69,1347,841
B0,69,1345,842
B0,69,1345,843
B0,70,1345,844
B0,68,1345,845
B0,69,1344,846
B0,67,1344,847
B0,68,1343,848
B0,67,1342,849
B0,68,1342,850
B0,67,1342,851
B0,68,1339,852
B0,67,1339,853
B0,68,1340,854
B0,69,1340,855
B0,69,1341,856
B0,68,1341,857
B0,67,1345,858
B0,67,1345,859
B0,68,1345,860
B0,68,1344,861
B0,69,1343,862
B0,69,1343,863
B0,69,1341,864
B0,69,1342,865
B0,69,1342,866
B0,69,1342,867
B0,69,1342,868
B0,69,1342,869
B0,69,1342,870
B0,69,1344,871
B0,69,1344,872
B0,67,1344,873
B0,68,1344,874
B0,68,1344,875
B0,68,1346,876
B0,69,1346,877
B0,68,1347,878
B0,68,1347,879
B0,69,1347,880
B0,67,1347,881
B0,68,1347,882
B0,69,1347,883
B0,69,1346,884
B0,70,1347,885
B0,70,1347,886
B0,70,1347,887
B0,70,1347,888
B0,69,1347,889
B0,70,1347,890
B0,70,1349,891
B0,71,1348,892
B0,71,1348,893
B0,71,1348,894
B0,70,1349,895
B0,71,1349,896
B0,72,1349,897
B0,72,1350,898
B0,72,1350,899
B0,71,1351,900
B0,72,1351,901
B0,70,1351,902
B0,71,1352,903
B0,71,1353,904
B0,71,1353,905
B0,72,1352,906
B0,73,1353,907
B0,73,1354,908
B0,73,1354,909
B0,72,1354,910
B0,72,1354,911
B0,73,1355,912
B0,71,1357,913
B0,72,1357,914
B0,73,1359,915
B0,72,1360,916
B0,72,1360,917
B0,72,1360,918
B0,73,1360,919
B0,73,1361,920
B0,71,1361,921
B0,72,1361,922
B0,73,1361,923
B0,74,1360,924
B0,74,1361,925
B0,73,1362,926
B0,73,1362,927
B0,74,1362,928
B0,74,1362,929
B0,73,1362,930
B0,74,1363,931
B0,75,1364,932
B0,75,1363,933
B0,75,1364,934
B0,74,1364,935
B0,75,1366,936
B0,75,1365,937
B0,74,1366,938
B0,75,1367,939
B0,75,1366,940
B0,74,1367,941
B0,73,1367,942
B0,74,1367,943
B0,75,1367,944
B0,76,1368,945
B0,76,1370,946
B0,75,1371,947
B0,76,1371,948
B0,76,1371,949
B0,76,1371,950
B0,76,1370,951
B0,76,1370,952
B0,75,1371,953
B0,74,1369,954
B0,75,1371,955
B0,76,1370,956
B0,77,1371,957
B0,76,1372,958
B0,77,1372,959
B0,77,1372,960
B0,78,1372,961
B0,77,1372,962
B0,78,1373,963
B0,78,1375,964
B0,78,1376,965
B0,76,1377,966
B0,76,1378,967
B0,77,1379,968
B0,78,1378,969
B0,77,1380,970
B0,78,1379,971
B0,79,1378,972
B0,80,1379,973
B0,79,1380,974
B0,79,1380,975
B0,78,1379,976
B0,78,1380,977
B0,77,1379,978
B0,78,1379,979
B0,79,1380,980
B0,80,1381,981
B0,80,1380,982
B0,80,1380,983
B0,79,1381,984
B0,80,1381,985
B0,79,1383,986
B0,80,1383,987
B0,77,1383,988
B0,78,1383,989
B0,79,1383,990
B0,80,1382,991
B0,81,1383,992
B0,81,1383,993
B0,81,1384,994
B0,81,1384,995
B0,82,1384,996
B0,82,1383,997
B0,81,1383,998
B0,82,1383,999
B0,81,1382,1000
B0,81,1382,1001
B0,81,1382,1002
B0,82,1381,1003
B0,82,1380,1004
B0,80,1380,1005
B0,81,1381,1006
B0,81,1381,1007
B0,81,1381,1008
B0,81,1381,1009
B0,82,1383,1010
B0,83,1383,1011
B0,81,1384,1012
B0,82,1384,1013
B0,83,1384,1014
B0,83,1383,1015
B0,83,1384,1016
B0,83,1383,1017
B0,82,1384,1018
B0,82,1384,1019
B0,82,1384,1020
B0,82,1384,1021
B0,81,1383,1022
B0,81,1383,1023
B0,82,1382,1024
B0,83,1383,1025
B0,83,1382,1026
B0,82,1382,1027
B0,82,1382,1028
B0,83,1381,1029
B0,83,1381,1030
B0,83,1380,1031
B0,83,1379,1032
B0,82,1379,1033
B0,83,1379,1034
B0,83,1380,1035
B0,83,1380,1036
B0,83,1379,1037
B0,82,1379,1038
B0,83,1378,1039
B0,83,1378,1040
B0,81,1377,1041
B0,82,1377,1042
B0,83,1377,1043
B0,83,1376,1044
B0,83,1376,1045
B0,83,1375,1046
B0,83,1375,1047
B0,83,1374,1048
B0,81,1373,1049
B0,82,1373,1050
B0,83,1372,1051
B0,83,1371,1052
B0,83,1370,1053
B0,83,1370,1054
B0,83,1370,1055
B0,83,1371,1056
B0,83,1370,1057
B0,83,1370,1058
B0,83,1370,1059
B0,83,1369,1060
B0,82,1368,1061
B0,83,1368,1062
B0,82,1368,1063
B0,80,1367,1064
B0,81,1367,1065
B0,82,1366,1066
B0,82,1367,1067
B0,81,1366,1068
B0,78,1367,1069
B0,79,1367,1070
B0,80,1366,1071
B0,80,1365,1072
B0,81,1364,1073
B0,81,1364,1074
B0,80,1364,1075
B0,81,1364,1076
B0,79,1363,1077
B0,80,1361,1078
B0,81,1361,1079
B0,80,1361,1080
B0,81,1361,1081
B0,81,1361,1082
B0,80,1360,1083
B0,80,1359,1084
B0,81,1359,1085
B0,81,1358,1086
B0,81,1357,1087
B0,80,1355,1088
B0,80,1355,1089
B0,80,1355,1090
B0,79,1354,1091
B0,80,1354,1092
B0,80,1354,1093
B0,80,1354,1094
B0,77,1353,1095
B0,78,1355,1096
B0,79,1354,1097
B0,78,1355,1098
B0,76,1354,1099
B0,77,1354,1100
B0,78,1354,1101
B0,79,1353,1102
B0,78,1352,1103
B0,79,1353,1104
B0,78,1352,1105
B0,76,1352,1106
B0,77,1352,1107
B0,78,1351,1108
B0,79,1351,1109
B0,77,1349,1110
B0,78,1350,1111
B0,79,1349,1112
B0,79,1348,1113
B0,79,1347,1114
B0,80,1346,1115
B0,77,1345,1116
B0,78,1344,1117
B0,77,1343,1118
B0,78,1343,1119
B0,78,1341,1120
B0,77,1341,1121
B0,78,1340,1122
B0,77,1340,1123
B0,78,1341,1124
B0,78,1339,1125
B0,78,1340,1126
B0,78,1339,1127
B0,78,1339,1128
B0,77,1339,1129
B0,77,1339,1130
B0,77,1338,1131
B0,74,1339,1132
B0,74,1340,1133
B0,75,1340,1134
B0,76,1339,1135
B0,73,1338,1136
B0,80,1338,1137
B0,77,1336,1138
B0,77,1336,1139
B0,75,1335,1140
B0,76,1334,1141
B0,74,1333,1142
B0,75,1333,1143
B0,76,1332,1144
B0,74,1333,1145
B0,73,1332,1146
B0,73,1332,1147
B0,73,1331,1148
B0,74,1331,1149
B0,75,1331,1150
B0,73,1330,1151
B0,74,1329,1152
B0,75,1329,1153
B0,74,1329,1154
B0,74,1329,1155
B0,75,1329,1156
B0,75,1329,1157
B0,75,1329,1158
B0,73,1329,1159
B0,73,1328,1160
B0,73,1328,1161
B0,72,1328,1162
B0,72,1328,1163
B0,73,1327,1164
B0,74,1327,1165
B0,74,1327,1166
B0,74,1327,1167
B0,74,1326,1168
B0,73,1326,1169
B0,74,1326,1170
B0,74,1325,1171
B0,74,1324,1172
B0,72,1326,1173
B0,79,1326,1174
B0,73,1324,1175
B0,73,1323,1176
B0,74,1323,1177
B0,73,1323,1178
B0,74,1322,1179
B0,74,1322,1180
B0,73,1323,1181
B0,72,1324,1182
B0,73,1324,1183
B0,73,1324,1184
B0,73,1323,1185
B0,73,1323,1186
B0,72,1323,1187
B0,71,1323,1188
B0,71,1322,1189
B0,72,1322,1190
B0,72,1321,1191
B0,73,1322,1192
B0,72,1321,1193
B0,77,1321,1194
B0,72,1321,1195
B0,70,1320,1196
B0,71,1320,1197
B0,72,1319,1198
B0,69,1319,1199
B0,70,1318,1200
B0,71,1318,1201
B0,71,1317,1202
B0,68,1318,1203
B0,69,1316,1204
B0,70,1316,1205
B0,71,1316,1206
B0,71,1316,1207
B0,71,1315,1208
B0,69,1314,1209
B0,69,1315,1210
B0,70,1315,1211
B0,69,1316,1212
B0,70,1315,1213
B0,69,1315,1214
B0,76,1315,1215
B0,70,1315,1216
B0,70,1315,1217
B0,70,1314,1218
B0,70,1314,1219
B0,69,1315,1220
B0,67,1315,1221
B0,68,1314,1222
B0,69,1313,1223
B0,69,1312,1224
B0,70,1312,1225
B0,70,1311,1226
B0,70,1310,1227
B0,70,1310,1228
B0,70,1310,1229
B0,68,1309,1230
B0,69,1308,1231
B0,67,1309,1232
B0,67,1309,1233
B0,68,1308,1234
B0,67,1308,1235
B0,68,1307,1236
B0,68,1306,1237
B0,69,1307,1238
B0,68,1306,1239
B0,75,1306,1240
B0,69,1306,1241
B0,69,1307,1242
B0,69,1307,1243
B0,69,1306,1244
B0,69,1305,1245
B0,69,1305,1246
B0,69,1305,1247
B0,66,1306,1248
B0,67,1306,1249
B0,73,1305,1250
B0,69,1305,1251
B0,69,1304,1252
B0,67,1305,1253
B0,68,1304,1254
B0,68,1303,1255
B0,67,1303,1256
B0,68,1302,1257
B0,68,1302,1258
B0,75,1302,1259
B0,66,1300,1260
B0,67,1300,1261
B0,66,1301,1262
B0,67,1300,1263
B0,68,1298,1264
B0,67,1299,1265
B0,66,1299,1266
B0,67,1299,1267
B0,68,1299,1268
B0,68,1298,1269
B0,68,1300,1270
B0,68,1300,1271
B0,66,1300,1272
B0,64,1300,1273
B0,71,1300,1274
B0,65,1299,1275
B0,66,1298,1276
B0,67,1298,1277
B0,68,1298,1278
B0,68,1299,1279
B0,68,1298,1280
B0,68,1297,1281
B0,66,1298,1282
B0,67,1299,1283
B0,66,1298,1284
B0,67,1297,1285
B0,67,1296,1286
B0,67,1296,1287
B0,67,1295,1288
B0,67,1294,1289
B0,73,1293,1290
B0,67,1292,1291
B0,66,1294,1292
B0,65,1293,1293
B0,66,1293,1294
B0,65,1291,1295
B0,65,1291,1296
B0,65,1293,1297
B0,66,1292,1298
B0,72,1292,1299
B0,66,1291,1300
B0,67,1292,1301
B0,67,1291,1302
B0,67,1291,1303
B0,66,1293,1304
B0,65,1292,1305
B0,66,1292,1306
B0,67,1291,1307
B0,65,1292,1308
B0,64,1290,1309
B0,64,1291,1310
B0,64,1291,1311
B0,65,1292,1312
B0,65,1291,1313
B0,66,1290,1314
B0,65,1290,1315
B0,66,1289,1316
B0,64,1290,1317
B0,65,1290,1318
B0,65,1288,1319
B0,72,1288,1320
B0,66,1289,1321
B0,66,1288,1322
B0,66,1287,1323
B0,66,1286,1324
B0,71,1286,1325
B0,65,1286,1326
B0,64,1286,1327
B0,65,1286,1328
B0,65,1285,1329
B0,70,1285,1330
B0,65,1285,1331
B0,65,1285,1332
B0,66,1286,1333
B0,66,1286,1334
B0,64,1287,1335
B0,65,1286,1336
B0,66,1286,1337
B0,63,1286,1338
B0,64,1286,1339
B0,65,1286,1340
B0,65,1286,1341
B0,64,1287,1342
B0,65,1287,1343
B0,65,1287,1344
B0,65,1288,1345
B0,65,1288,1346
B0,64,1288,1347
B0,64,1288,1348
B0,63,1288,1349
B0,64,1287,1350
B0,65,1287,1351
B0,66,1288,1352
B0,66,1289,1353
B0,66,1288,1354
B0,66,1288,1355
B0,66,1288,1356
B0,66,1288,1357
B0,63,1289,1358
B0,64,1288,1359
B0,65,1288,1360
B0,66,1289,1361
B0,65,1289,1362
B0,66,1289,1363
